6,88,69,35,2,58,4,12,39,96,82,12,17,55,7,22,7,78,20,14,81,30,62,41,43,78,78,37,90,23,16,96,10,86,98,12,43,1,91,48,63,38,26,46,59,33,34,67,10,54,47,57,84,8,98,26,52,75,29,41,98,46,3,74
98,0,52,6,68,42,54,30,47,81,76,5,80,9,72,91,29,85,13,79,59,11,4,10,52,100,18,16,45,21,90,8,21,42,14,55,50,69,85,97,15,26,2,95,1,40,85,30,25,65,8,84,76,79,61,94,44,79,9,56,100,100,64,87
7,79,41,57,13,92,54,28,17,22,22,85,62,74,14,87,38,89,37,80,33,98,73,77,76,49,32,41,14,63,94,21,41,0,78,54,58,98,48,75,19,36,25,82,9,5,34,13,94,71,59,93,34,99,35,76,47,34,16,61,97,76,82,3
42,25,57,100,23,4,40,42,6,65,90,16,70,24,96,29,61,21,88,96,19,23,71,66,23,54,93,19,96,40,22,38,65,45,37,54,15,44,63,21,8,52,3,45,42,100,40,3,87,28,65,5,17,1,71,40,55,29,59,51,69,47,55,33
92,92,54,73,1,16,94,10,34,98,21,77,63,61,46,49,55,77,54,72,78,91,78,33,19,2,50,88,49,4,87,6,62,40,79,64,22,73,74,57,36,61,33,65,21,45,13,43,21,33,81,99,90,59,98,8,61,47,62,77,51,48,83,13
55,62,77,77,0,16,33,2,77,32,67,64,77,80,73,64,79,54,63,68,12,60,42,39,74,3,15,24,17,65,3,38,93,80,15,59,62,14,61,4,13,27,35,56,73,7,20,51,27,49,85,39,75,26,45,48,29,60,73,12,91,76,51,83
22,66,41,50,46,1,55,59,95,90,82,67,63,1,84,91,16,68,96,91,94,40,39,22,67,78,35,57,19,86,40,41,17,47,92,29,49,12,55,43,1,36,77,30,3,60,20,19,28,16,9,88,56,48,10,22,92,11,46,11,63,52,18,46
99,76,41,47,88,96,57,55,98,100,86,0,59,5,19,53,88,29,41,10,43,17,99,1,95,44,12,57,96,30,69,95,73,9,7,60,72,64,15,69,63,67,70,89,38,89,7,26,84,48,36,94,65,34,95,25,79,73,82,40,69,16,34,41
26,42,1,64,72,83,32,1,49,1,56,87,57,63,79,40,11,14,100,42,49,94,68,94,66,15,33,35,99,34,42,91,76,43,54,13,92,86,14,6,88,36,60,44,100,38,50,10,19,50,18,34,9,52,27,42,34,26,43,32,60,85,22,1
95,76,15,86,27,96,93,14,32,18,24,98,56,41,74,41,57,92,75,66,10,68,74,44,95,16,42,20,1,64,22,62,5,3,47,32,65,5,13,63,23,3,60,46,44,33,87,0,92,62,33,1,29,73,11,90,90,53,10,57,83,99,18,88
1,31,86,32,37,99,96,26,2,55,72,12,55,59,80,46,87,79,47,82,51,24,72,40,77,48,63,25,46,81,12,13,79,64,45,15,29,40,41,31,62,80,9,16,4,89,28,91,67,41,72,18,65,9,24,41,57,88,32,2,34,44,15,12
74,27,94,2,33,1,100,95,81,9,77,85,64,4,41,31,45,79,15,9,89,5,16,45,93,48,14,94,58,96,72,99,22,66,0,22,67,0,83,47,76,60,98,39,30,4,36,42,83,17,51,37,23,34,83,15,48,63,75,73,24,47,71,47
12,37,35,45,37,17,58,12,43,55,18,74,59,54,15,7,72,32,45,61,32,94,76,81,56,17,19,80,64,56,93,76,93,94,20,30,11,78,8,54,99,93,94,23,13,8,97,85,41,41,45,39,0,87,86,56,3,4,2,33,60,61,75,19
55,95,49,32,38,23,86,2,16,80,92,29,54,89,80,61,96,91,0,97,43,86,18,13,91,87,46,16,48,21,35,69,82,50,0,87,40,52,55,22,31,47,51,52,1,97,12,97,53,12,93,96,99,78,8,55,64,21,37,11,42,39,46,23
55,46,76,95,99,31,16,96,78,33,47,79,96,60,41,48,38,0,44,36,78,18,57,41,39,61,53,47,100,65,37,54,11,12,49,76,43,31,71,87,65,85,31,26,44,73,75,82,73,18,85,50,2,7,57,42,68,76,89,67,41,92,88,52
4,2,27,13,33,64,0,64,48,98,91,58,36,31,40,75,49,91,91,17,98,48,25,32,23,14,65,64,5,52,82,76,54,75,90,54,39,56,84,87,19,40,11,56,71,51,30,86,7,21,3,71,69,28,2,92,8,68,22,81,19,3,22,40
79,11,60,84,33,43,36,53,50,47,8,20,64,38,6,71,25,76,42,94,70,10,52,79,78,74,25,64,43,47,3,88,25,63,71,58,72,7,10,21,54,85,8,18,90,81,55,14,56,63,75,25,74,26,70,51,66,61,81,75,75,50,63,100
79,100,57,51,6,34,38,27,85,46,11,74,26,32,89,48,96,29,40,69,21,76,86,53,37,33,27,11,83,56,77,62,56,100,79,28,33,16,21,85,29,99,58,55,31,12,70,26,41,9,61,28,51,12,81,88,45,75,65,28,30,7,56,52
7,34,81,6,50,68,91,79,67,49,0,98,27,36,90,35,11,50,63,62,62,10,16,74,85,81,68,14,89,23,33,62,57,80,68,6,47,59,52,13,74,18,77,67,54,66,1,31,15,31,93,44,41,8,84,25,56,51,5,44,74,38,5,30
17,39,2,31,98,20,10,37,38,88,4,58,53,5,89,35,2,48,45,43,56,28,68,11,79,40,21,52,44,26,48,28,66,50,59,29,71,69,67,75,22,37,100,76,42,54,77,11,1,21,54,58,49,89,35,94,28,57,11,72,49,59,100,81
75,24,10,45,60,43,87,82,80,86,57,88,5,100,99,7,20,53,31,35,7,66,28,35,22,39,73,72,64,39,52,39,29,28,50,89,71,36,71,16,88,94,4,94,94,69,67,80,21,98,15,28,63,43,29,52,49,69,90,79,7,7,17,36
36,34,92,73,36,62,90,91,21,60,50,81,28,16,61,16,80,76,10,42,85,6,60,100,75,49,79,48,57,96,84,59,96,41,98,32,2,87,22,91,12,72,71,7,54,98,90,33,73,66,41,24,72,1,23,12,16,1,60,39,64,10,98,59
51,96,57,20,48,79,10,27,16,47,34,70,45,90,2,84,55,44,7,94,11,31,72,27,99,99,67,62,75,30,88,25,25,44,11,40,90,88,67,5,35,67,42,46,22,44,29,43,54,3,36,65,0,75,59,99,73,25,27,47,55,14,38,47
58,50,87,13,3,19,19,4,86,27,50,7,71,46,50,92,15,53,56,15,27,14,13,66,5,40,12,27,54,16,74,79,32,26,58,36,45,77,40,30,70,57,3,41,69,53,99,84,72,54,99,65,35,78,30,6,18,8,33,38,25,73,83,57
99,41,93,43,84,100,39,54,22,42,61,91,62,59,40,33,79,38,65,80,82,95,87,100,3,86,4,95,59,87,51,57,94,10,0,78,76,5,98,98,48,58,54,9,16,94,8,61,98,73,41,79,34,94,45,37,79,49,31,37,1,48,61,62
58,27,5,100,32,2,97,80,26,50,55,42,9,30,69,6,2,9,52,2,69,97,39,48,11,36,51,79,51,11,40,75,38,45,75,37,47,71,16,73,88,38,81,97,68,16,70,36,92,21,39,61,17,44,75,95,81,25,73,98,3,13,72,7
58,46,44,72,17,27,10,71,65,58,67,32,74,2,34,65,23,73,92,6,17,66,0,64,92,74,61,61,87,32,68,10,79,12,48,62,39,59,99,70,83,31,68,56,34,1,87,57,75,79,30,58,44,30,21,1,70,48,62,22,80,97,33,24
8,81,52,13,5,50,49,88,82,16,9,82,17,97,4,58,41,34,15,51,65,2,53,0,50,81,23,30,77,56,20,51,2,39,30,75,89,79,28,36,61,4,84,45,67,89,2,7,22,85,58,53,87,77,54,37,58,77,33,0,99,19,18,67
58,48,41,13,94,36,15,20,40,100,65,6,88,34,13,76,18,37,29,71,81,49,7,4,92,6,4,56,26,22,22,84,37,30,63,97,66,79,16,72,78,48,78,31,82,57,6,100,94,1,36,40,16,44,44,7,16,49,63,42,37,52,93,40
82,21,36,13,100,19,85,43,67,62,40,14,85,13,80,44,14,15,85,98,25,28,71,42,43,0,50,81,52,8,87,100,30,90,12,29,8,63,39,41,91,79,55,75,92,34,18,73,49,69,70,75,98,6,83,40,6,32,87,24,41,74,23,37
63,1,66,37,64,71,78,20,50,99,61,41,32,80,80,47,14,49,88,11,22,70,18,28,69,4,53,76,44,42,12,73,44,44,9,74,15,53,95,65,51,55,72,49,0,52,63,82,67,50,93,89,87,77,17,55,82,36,97,92,78,8,65,21
52,40,62,67,94,22,31,10,43,3,60,44,21,22,25,88,38,84,77,91,61,60,11,8,96,7,66,73,15,30,61,68,71,89,0,30,10,99,40,53,68,66,63,89,54,54,76,93,4,18,83,65,78,95,39,73,68,4,12,84,1,39,17,72
27,17,68,37,15,7,56,83,74,19,37,27,73,13,86,77,98,35,7,76,96,12,14,63,17,93,12,18,31,29,56,24,13,23,61,95,97,17,44,36,2,81,30,41,60,15,18,58,16,92,100,78,4,80,41,88,73,19,72,70,49,94,95,28
83,21,22,79,4,66,15,6,47,45,48,6,26,32,30,9,90,29,87,94,9,94,81,48,13,18,84,28,11,44,56,94,66,44,39,36,10,54,9,23,65,23,96,57,21,93,66,10,21,53,4,97,46,51,10,25,70,95,53,47,4,75,41,36
86,80,73,62,100,48,85,64,71,46,20,92,38,53,1,26,5,72,89,17,23,100,43,59,60,62,5,64,3,46,0,89,92,73,50,91,20,0,20,57,46,7,48,51,60,15,77,31,88,65,48,77,30,57,35,90,86,6,54,55,53,20,43,10
93,59,1,79,59,88,1,71,95,15,21,54,30,64,51,84,96,66,60,25,89,61,82,74,68,1,28,87,21,37,97,80,96,64,58,54,52,25,92,12,40,79,33,70,9,84,54,4,49,80,96,38,7,43,78,75,44,6,27,65,9,90,44,5
54,68,25,72,93,16,84,99,62,16,69,71,67,89,75,15,34,36,19,41,80,98,82,23,70,8,55,79,99,65,84,18,100,76,90,58,92,39,57,53,22,92,23,89,46,64,3,80,67,23,88,46,87,69,35,56,44,56,34,8,21,85,26,87
60,15,44,17,20,67,71,42,58,60,30,3,91,0,50,57,90,3,69,76,72,70,31,82,26,65,90,13,15,15,100,75,97,9,93,17,77,29,25,34,55,56,4,45,56,20,68,45,23,36,87,61,73,17,43,99,48,32,11,64,14,77,38,77
86,30,60,62,59,86,63,14,7,67,25,63,87,94,74,76,96,60,36,68,43,79,32,91,78,9,54,58,86,59,34,38,55,95,66,81,46,28,61,53,61,86,82,13,45,21,55,7,81,92,41,90,36,74,80,13,49,0,37,35,59,38,39,80
99,4,60,44,100,20,97,26,73,44,6,84,65,61,91,11,18,32,0,55,72,46,34,20,46,72,21,71,9,60,51,7,31,10,17,97,98,80,89,70,23,61,53,54,89,10,65,6,8,65,61,80,10,62,66,23,33,88,94,8,13,10,82,10
88,99,73,85,44,28,20,33,89,73,87,77,49,51,50,57,82,77,36,58,38,69,47,37,56,7,11,35,17,93,46,4,57,18,89,67,46,8,100,1,48,86,44,97,2,94,20,50,37,56,75,75,24,21,79,46,28,90,82,46,49,94,16,72
78,5,39,91,80,38,92,94,91,35,57,93,96,77,9,32,99,84,73,23,4,17,35,33,7,83,45,22,76,61,94,54,32,32,44,12,37,35,72,27,36,28,86,98,4,95,96,3,78,35,93,83,52,94,82,25,77,26,47,52,87,41,5,19
