70,50,39,0,66,76,52,46,76,87,37,60,52,32,5,28,64,39,64,6,1,54,99,3,57,16,86,55,45,71,51,14,20,90,81,52,31,99,64,7,86,0,33,37,32,4,66,62,43,96,35,44,15,33,14,73,49,100,27,60,70,44,74,56,100,54,7,30,19,72,37,4,72,70,7,71,41,39,32,84,0,67,95,16,66,8,55,81,7,48,40,43,92,80,99,91,0,5,87,19,43,24,90,82,60,97,52,0,2,50,51,2,84,45,85,49,19,5,97,93,53,36,35,10,83,100,67,83
4,54,1,14,44,91,96,70,53,47,37,55,97,88,24,46,99,75,62,17,81,58,9,33,60,10,44,42,9,10,24,80,30,25,94,74,82,55,44,35,1,81,56,65,34,80,77,32,55,38,15,1,96,24,34,22,0,44,64,76,21,89,21,51,80,82,25,28,36,35,63,4,82,18,69,15,65,45,47,86,50,62,87,45,52,87,67,18,31,98,60,18,52,81,69,31,62,60,25,99,95,88,2,42,73,37,57,3,48,70,55,98,98,41,9,15,94,42,33,24,39,93,8,57,74,78,89,1
3,80,66,65,68,68,6,6,71,64,76,86,33,30,49,98,71,58,12,30,67,46,21,72,4,29,29,44,6,84,46,77,63,78,41,97,12,47,2,83,10,44,68,10,74,17,74,10,41,86,41,7,98,62,46,2,91,75,12,64,58,24,40,87,2,47,84,14,94,52,97,71,97,31,47,70,14,20,47,21,5,88,96,3,15,41,72,72,15,84,35,39,8,41,25,10,88,8,24,48,61,87,18,23,84,65,59,98,85,5,86,90,59,81,59,74,21,30,46,36,14,47,75,89,55,66,99,8
75,89,56,1,41,40,91,25,4,49,89,55,55,74,11,13,54,70,54,75,0,100,77,81,12,17,69,33,84,33,42,24,88,64,92,28,4,82,19,75,30,8,30,51,48,41,31,2,10,85,43,77,50,87,23,28,70,58,62,53,57,3,43,44,67,34,73,37,15,92,12,12,66,8,63,14,49,60,83,25,44,92,69,60,78,92,89,48,16,50,67,73,19,10,17,52,10,56,90,93,13,68,4,80,76,33,94,24,94,42,15,37,33,84,64,11,42,52,25,58,68,92,97,87,68,80,38,45
35,27,37,49,61,41,95,36,74,54,60,33,96,42,37,28,25,0,5,33,18,97,57,86,55,54,72,89,33,9,33,35,3,70,50,64,77,44,67,17,98,93,50,59,34,87,87,26,87,59,59,4,21,83,56,76,36,27,65,35,3,98,36,73,34,86,2,10,29,69,27,93,62,78,51,96,30,4,21,84,29,47,54,50,29,10,26,31,37,57,32,6,20,69,79,54,54,48,65,50,16,58,8,44,1,60,40,32,64,27,82,93,74,35,8,69,45,34,100,49,91,32,21,11,67,67,31,87
14,62,36,97,20,11,41,21,71,47,19,0,74,0,59,14,2,67,83,13,68,49,28,24,47,50,1,13,16,33,100,97,95,2,93,14,13,100,2,84,46,88,50,87,55,8,0,57,41,49,70,75,64,99,100,10,14,0,23,97,33,90,93,95,92,51,75,4,17,43,54,63,31,3,49,52,78,15,8,85,31,44,60,61,8,59,72,22,25,61,18,25,50,77,19,7,28,60,11,11,3,65,74,0,34,90,52,78,71,26,63,68,70,89,29,79,47,0,67,38,27,86,63,44,28,82,51,22
42,63,33,11,94,7,11,95,63,29,72,100,55,0,68,24,89,97,69,1,63,36,40,56,88,2,100,15,51,51,38,59,13,37,70,73,10,47,67,73,76,5,73,30,5,6,20,95,2,90,62,31,92,1,87,79,71,53,60,21,3,64,80,83,1,15,55,11,62,89,51,3,94,90,100,99,96,19,59,64,75,21,95,66,89,47,10,59,100,37,80,69,67,25,51,34,40,6,46,68,95,63,37,54,52,36,52,47,22,78,10,97,65,71,29,53,84,5,79,50,8,24,18,76,50,70,9,56
42,21,91,2,84,27,56,35,30,74,48,52,17,24,48,82,95,43,35,45,49,80,95,23,3,79,99,53,48,8,76,56,96,66,24,80,59,46,81,89,87,29,40,3,19,55,86,14,64,87,59,79,66,19,2,69,98,0,89,12,75,64,34,71,96,59,16,54,71,97,43,57,92,49,27,11,70,79,92,34,65,16,12,97,35,14,65,99,82,19,10,56,83,45,26,78,70,42,99,6,5,7,30,63,56,57,74,26,35,31,60,66,47,38,62,48,53,26,47,34,12,57,56,95,68,83,39,3
91,3,10,62,10,40,25,66,63,65,58,98,63,84,29,9,22,91,24,41,83,71,75,95,94,97,56,28,45,61,31,36,64,41,64,74,47,55,39,9,87,64,73,49,47,68,24,69,58,48,9,41,85,50,1,79,47,57,73,92,17,3,94,81,11,24,20,24,79,26,34,65,90,73,80,36,41,4,72,65,18,47,72,3,98,74,48,10,97,20,68,81,90,62,27,0,86,48,25,30,74,25,62,63,64,41,65,71,11,36,36,97,50,74,66,47,47,13,23,10,100,91,91,55,52,17,22,3
65,47,0,38,38,62,67,68,69,99,39,47,0,41,43,50,14,8,63,28,88,86,38,87,77,95,7,95,11,29,65,43,42,65,47,80,93,14,48,61,79,53,7,79,60,16,96,74,24,58,68,11,44,72,64,87,66,72,81,78,0,11,87,43,76,33,89,34,13,2,96,92,21,69,37,81,86,32,21,76,90,89,88,100,61,51,86,26,22,33,70,90,44,56,99,87,56,87,87,69,90,82,61,10,17,64,58,69,96,79,44,85,67,31,85,94,49,36,87,37,35,56,93,46,79,91,32,34
78,18,2,33,67,29,9,50,93,67,85,54,11,28,39,45,26,90,38,41,92,24,78,27,47,71,73,92,27,71,92,71,55,60,3,88,90,80,37,48,12,88,2,24,83,7,35,75,63,73,15,54,64,59,81,77,96,53,68,23,90,59,94,45,18,64,32,74,43,36,89,21,23,57,11,5,30,46,46,93,86,61,12,49,20,94,25,82,12,59,4,2,84,99,13,68,28,45,8,71,47,63,58,37,19,70,8,15,15,55,7,67,15,19,15,1,79,6,84,58,31,88,60,14,52,73,49,80
84,57,16,98,19,75,34,4,10,42,86,92,97,93,59,79,78,40,80,23,47,29,81,78,84,6,59,1,45,74,82,95,30,64,92,15,4,25,86,14,34,71,6,30,29,31,75,73,71,21,96,17,50,42,62,100,48,87,1,93,60,49,88,56,12,45,37,84,71,89,98,4,59,70,0,54,0,76,26,38,97,89,21,12,30,83,12,45,35,80,3,61,28,91,83,6,36,86,90,73,74,54,77,99,90,43,52,57,18,45,95,81,33,15,60,29,65,72,74,100,17,78,27,45,34,9,17,36
96,7,8,69,27,51,68,16,95,86,73,79,30,67,26,63,83,86,93,47,23,32,12,40,9,39,85,44,15,1,80,10,75,55,45,1,72,79,18,66,65,57,11,95,24,37,24,73,22,83,19,45,14,98,85,24,37,35,34,52,36,80,28,78,34,73,79,73,18,63,38,83,20,15,43,44,52,33,83,40,15,1,51,30,65,1,20,1,36,54,19,39,100,47,16,34,87,61,73,71,24,10,53,10,93,62,20,10,96,2,51,10,70,68,6,34,70,26,36,5,46,21,44,46,35,26,46,21
88,18,58,78,95,10,88,87,38,7,98,100,9,14,10,79,82,83,12,51,9,14,57,55,36,67,67,71,60,12,58,13,30,15,91,25,92,44,78,96,51,75,96,26,55,72,4,37,54,83,88,29,98,10,85,100,44,51,36,70,30,60,83,60,41,73,51,32,16,29,94,33,70,89,59,25,60,29,62,81,11,15,9,75,93,60,74,2,11,76,72,7,35,54,67,76,93,85,74,75,13,68,7,83,22,32,7,49,61,35,29,72,17,38,47,76,99,87,78,76,63,49,83,64,69,15,40,61
100,80,1,12,13,8,62,36,40,35,85,67,37,80,38,54,17,51,29,82,4,73,57,67,88,5,97,56,21,36,83,20,83,84,100,96,58,27,98,64,62,48,30,99,27,68,52,45,86,47,26,90,19,50,22,6,55,18,28,42,21,10,29,3,60,28,65,17,21,63,47,83,10,77,82,38,11,100,49,97,13,41,52,99,57,74,72,12,92,100,20,12,77,49,82,36,43,47,20,64,9,67,47,86,10,95,23,21,60,38,84,39,80,35,38,2,8,9,14,100,75,1,79,51,50,60,88,60
73,74,23,48,6,36,34,16,97,23,37,57,28,20,62,74,55,100,76,29,75,91,29,50,92,74,0,7,100,54,67,73,27,57,20,34,93,20,16,90,44,54,12,38,40,74,11,62,40,87,91,14,77,86,64,34,59,65,8,59,18,75,98,12,31,84,12,91,4,28,46,14,48,58,52,55,98,63,16,37,49,73,52,93,59,82,93,17,46,0,42,31,42,39,9,39,23,88,29,94,82,75,7,97,99,25,51,63,88,33,66,2,5,84,61,64,66,54,48,78,20,56,8,28,62,84,68,85
71,63,44,53,4,17,49,69,42,100,31,96,99,98,64,3,81,25,34,12,45,48,91,65,3,99,94,65,83,27,15,19,90,25,72,60,42,87,29,50,52,26,45,50,90,9,20,37,0,20,49,45,68,39,76,37,4,69,2,53,62,84,72,18,9,44,78,17,97,73,68,49,100,12,99,89,88,18,25,54,38,75,99,72,13,75,9,84,9,78,36,72,27,8,90,36,18,33,20,14,6,88,63,5,100,62,60,54,46,86,7,51,26,73,22,5,13,31,90,22,75,25,60,2,33,15,4,17
49,24,32,21,11,95,26,78,22,52,98,35,37,71,86,63,43,74,35,56,72,24,45,46,49,4,48,49,20,19,66,35,43,98,56,21,59,48,99,47,100,96,82,3,66,67,66,76,7,0,31,79,91,76,24,40,47,39,89,33,24,54,68,67,18,90,88,77,37,52,23,36,13,72,5,46,4,38,21,11,4,52,90,96,95,81,35,41,86,90,74,9,9,7,42,94,97,97,70,33,48,60,35,62,31,41,7,35,45,95,13,49,12,2,44,6,49,45,13,34,34,53,9,10,60,52,3,22
14,40,21,62,66,57,90,97,64,63,98,8,57,77,57,70,80,68,42,95,12,56,96,13,8,4,23,35,22,93,57,36,32,79,65,98,1,54,60,31,84,24,5,40,0,28,76,46,96,18,41,75,40,36,88,14,6,10,49,96,2,73,31,1,17,62,99,18,83,25,15,66,49,87,72,49,81,48,96,77,32,2,17,72,4,4,86,10,81,35,5,49,74,3,50,91,31,15,75,13,40,90,79,55,42,17,3,22,65,65,65,97,67,82,68,71,86,19,48,32,20,19,82,94,89,98,84,20
12,58,33,18,13,79,73,55,96,43,78,26,7,8,22,41,91,56,78,42,75,25,75,62,45,56,55,33,19,39,19,32,63,19,50,43,98,90,64,59,32,7,85,39,16,6,46,6,28,24,48,69,49,89,30,60,10,86,60,30,91,79,62,19,98,78,28,61,33,93,19,65,100,3,71,15,76,16,88,70,40,2,39,56,91,35,15,1,87,41,31,43,87,59,29,84,2,57,11,36,49,30,0,15,0,37,97,76,54,85,46,60,87,51,15,43,52,98,44,39,38,41,48,24,100,77,75,69
34,86,4,49,82,71,30,82,8,27,24,28,11,70,88,64,87,70,6,38,67,17,43,71,58,92,62,24,34,2,93,34,88,63,50,35,33,80,17,7,6,41,35,84,77,90,13,29,59,20,67,25,3,77,62,61,34,23,51,34,25,9,69,79,72,18,14,72,98,98,45,71,4,81,54,81,70,34,9,28,20,42,19,23,85,81,50,18,4,1,53,96,10,88,75,49,5,55,20,69,52,65,5,56,11,26,2,47,60,78,41,80,86,60,2,71,7,52,55,78,19,74,73,97,61,13,45,32
68,31,68,19,96,73,41,74,99,43,87,58,20,28,37,6,54,39,43,27,58,98,4,43,38,44,39,99,57,84,31,25,14,65,44,77,37,86,16,36,95,2,94,82,30,98,54,51,2,97,78,26,60,83,70,98,26,8,63,83,93,94,7,73,24,18,15,61,3,31,97,64,34,57,45,64,20,99,14,22,95,59,49,21,41,18,18,33,26,81,15,85,40,90,24,64,7,39,92,77,71,88,40,4,10,86,34,30,50,15,19,11,74,68,32,81,86,50,13,78,98,28,29,3,84,53,68,91
58,59,33,95,12,40,65,90,92,100,86,41,81,4,52,20,72,84,0,23,0,13,68,98,7,63,67,92,82,34,48,39,59,48,34,38,88,99,27,79,64,12,86,44,17,38,30,55,88,30,45,88,9,12,51,17,75,18,75,56,18,89,61,78,2,95,15,90,60,8,34,23,20,20,34,3,58,64,25,11,61,70,66,70,48,16,53,22,0,27,44,86,83,4,29,85,66,10,41,25,18,75,14,4,95,48,75,18,79,100,30,39,35,62,8,83,44,62,71,45,55,14,97,3,85,25,89,50
35,96,41,19,70,56,23,31,70,64,49,14,29,45,53,64,6,28,12,17,56,83,62,10,63,24,81,14,49,69,30,50,64,72,69,100,94,58,30,29,89,46,44,17,57,97,48,64,91,60,47,46,43,75,57,72,99,37,86,13,72,16,63,1,88,98,67,47,21,98,76,9,43,19,27,66,83,75,96,73,0,42,19,43,16,42,15,14,45,67,27,83,83,90,50,36,53,16,49,75,13,25,84,22,10,77,89,93,17,84,32,18,26,51,27,42,59,8,23,3,76,50,86,24,6,1,27,59
17,76,100,98,0,84,86,11,26,40,70,10,24,1,95,16,18,21,24,43,97,13,46,38,64,98,62,36,99,89,95,83,65,95,80,31,44,65,8,36,5,79,46,96,46,6,78,31,28,68,74,91,82,87,28,11,50,90,47,15,45,7,98,76,1,77,6,11,41,82,14,12,26,26,7,72,33,85,69,61,53,9,51,0,96,45,11,11,34,58,26,45,65,23,20,33,66,94,10,74,75,24,86,0,51,60,38,84,44,7,10,63,83,27,63,44,72,40,55,72,98,48,17,29,71,37,62,3
30,72,77,71,63,62,71,13,21,9,63,32,83,73,61,65,66,91,75,37,30,29,8,95,77,92,23,14,96,51,17,92,89,60,63,51,21,100,30,9,8,93,7,57,31,34,88,97,91,62,100,88,58,75,82,0,66,71,14,61,21,98,53,9,57,82,27,45,81,57,20,56,50,27,12,81,27,67,44,18,95,43,5,52,17,53,53,84,90,33,10,10,31,29,86,54,10,12,99,58,36,18,13,86,11,92,32,39,58,76,23,53,19,95,71,36,47,90,19,36,23,97,12,20,25,64,74,2
43,39,60,79,57,39,30,35,30,62,74,55,38,63,74,23,57,44,59,3,34,45,5,23,41,84,43,32,47,83,34,56,21,94,34,45,32,64,46,29,93,19,84,30,82,57,53,4,67,78,7,67,22,79,90,29,28,99,62,41,48,62,98,35,22,98,46,20,28,92,49,20,77,99,16,24,21,35,28,55,12,1,21,1,80,78,97,74,42,24,15,90,87,12,92,8,9,37,95,37,96,10,57,72,8,39,97,97,74,91,51,87,93,72,88,38,15,84,12,58,75,27,13,61,5,4,35,14
8,29,18,3,5,41,41,14,81,3,77,54,95,27,6,53,65,60,91,81,10,2,38,85,96,17,45,0,22,46,82,97,75,100,66,81,6,6,61,53,77,37,7,71,30,13,90,95,74,80,75,50,49,79,34,10,97,79,11,18,24,59,81,65,58,46,11,30,18,72,84,95,75,57,31,4,70,20,100,9,0,40,59,15,19,93,25,15,37,2,100,27,61,80,93,85,25,70,15,9,8,99,4,83,55,35,54,91,22,19,67,22,59,92,3,78,51,28,93,88,31,92,82,58,37,40,43,62
9,58,72,17,22,42,67,43,43,20,100,65,39,66,87,64,24,56,42,75,85,0,28,82,59,76,39,96,15,82,24,25,5,62,42,94,3,75,36,46,95,2,11,100,68,64,30,58,87,38,99,37,38,27,18,63,2,23,59,85,72,49,9,43,10,17,37,80,93,39,25,53,41,2,19,76,33,49,33,19,87,32,56,91,25,40,54,94,29,79,78,0,27,53,10,37,71,47,83,29,52,7,82,94,77,67,69,76,15,68,61,68,66,16,59,91,22,79,51,51,57,95,18,50,48,28,53,85
41,35,13,93,8,61,52,85,28,20,26,9,55,87,78,20,69,2,78,91,81,28,8,3,22,26,53,36,20,5,20,27,6,100,86,14,27,38,66,21,24,92,30,79,79,74,100,13,42,77,4,89,71,12,58,93,4,10,96,91,82,15,17,54,82,2,69,8,6,34,29,31,92,25,76,36,100,41,50,7,84,20,97,54,32,54,13,2,31,8,93,79,90,9,33,71,78,68,45,51,68,74,48,59,100,23,62,65,31,11,38,14,98,0,69,29,55,48,31,52,22,90,97,11,65,29,49,8
97,94,59,64,34,6,90,100,97,51,64,27,28,68,41,25,69,76,20,90,90,17,41,11,6,37,23,37,33,38,45,96,31,4,26,31,77,15,30,39,32,60,66,26,28,74,17,97,15,3,86,5,20,93,16,93,96,5,29,28,43,40,24,41,10,16,72,88,98,69,26,29,28,59,21,56,32,4,18,47,7,3,18,27,62,35,86,58,40,81,86,50,20,76,57,31,92,95,85,89,63,77,84,92,1,71,13,33,75,32,47,82,1,65,75,64,66,26,21,73,6,73,22,94,15,45,91,73
39,75,62,2,17,11,60,19,83,73,18,23,4,31,72,6,63,46,36,28,39,23,0,45,62,89,38,77,33,95,50,39,69,78,41,53,55,0,72,3,73,90,27,44,88,65,16,50,10,52,44,15,75,45,61,36,100,65,80,100,60,96,38,95,39,45,47,94,45,85,64,84,41,57,27,28,21,43,44,98,61,88,13,35,99,40,38,99,4,84,64,30,79,1,92,84,46,4,77,57,90,6,6,97,63,34,91,84,43,34,48,4,21,61,5,20,0,9,85,71,93,14,1,37,15,59,20,27
63,64,50,18,70,56,14,100,56,4,83,100,4,97,70,26,57,75,12,57,85,63,95,77,77,96,81,58,54,0,51,83,64,67,1,0,22,82,100,79,87,48,44,57,45,13,49,68,54,61,92,4,90,86,48,32,47,28,56,67,28,6,49,59,73,50,25,62,32,24,6,85,38,16,41,49,96,91,17,49,17,8,54,74,94,1,5,40,29,62,6,23,34,55,48,74,72,73,35,70,63,41,54,68,23,61,16,18,17,33,67,1,41,87,75,34,88,46,40,83,7,46,6,8,68,20,82,5
94,83,75,22,90,95,90,12,21,6,30,39,5,97,40,47,84,81,47,37,26,54,20,0,100,93,8,33,12,90,38,72,72,79,95,61,73,50,73,95,22,69,100,28,65,5,41,14,86,88,18,11,41,38,11,7,97,19,6,75,75,45,47,12,23,7,39,63,23,78,23,46,46,22,40,78,27,81,58,12,34,76,90,42,80,68,49,76,53,21,17,28,66,30,40,56,3,46,85,26,23,7,38,70,29,78,47,22,58,71,0,59,47,90,0,26,57,15,69,10,36,86,4,69,15,10,24,85
56,75,10,46,82,49,15,77,93,28,99,17,99,99,76,11,54,76,38,78,91,73,54,93,58,24,61,39,34,51,23,57,25,100,2,6,14,84,83,74,78,81,91,76,45,66,54,66,7,92,43,64,64,63,56,88,87,17,93,87,68,82,43,94,47,11,66,62,61,49,35,38,96,92,81,7,57,34,73,30,25,82,94,55,44,15,8,97,32,0,83,67,48,93,26,95,3,92,22,65,6,23,69,69,14,49,76,37,83,14,33,74,62,26,95,5,42,2,68,40,69,50,73,83,42,99,44,12
57,66,43,63,56,11,31,70,61,73,74,9,53,6,84,14,100,44,86,7,13,53,47,82,3,20,31,11,85,75,90,41,40,32,4,96,44,1,32,71,75,72,80,94,78,29,8,77,74,94,50,87,47,98,34,16,84,65,94,68,39,84,9,46,15,80,7,25,81,39,96,21,10,76,15,55,4,90,98,78,83,48,64,96,11,99,11,95,29,5,28,69,89,3,14,70,83,88,96,30,27,91,51,3,66,32,58,37,21,56,14,71,70,45,66,81,9,44,75,38,15,2,73,3,6,53,39,55
41,34,85,68,92,2,37,23,0,96,60,89,17,75,59,87,86,91,67,95,34,7,99,49,76,72,18,48,24,24,3,65,58,54,99,15,56,36,39,23,98,99,11,14,39,36,67,24,26,33,85,27,6,84,76,82,21,61,30,45,85,33,77,8,53,75,24,9,77,63,99,74,27,9,54,67,45,20,57,71,19,42,98,25,92,40,7,12,67,37,57,51,36,33,25,55,75,15,30,51,78,28,92,72,37,45,38,48,66,61,19,51,2,83,77,60,89,50,72,55,53,96,72,55,95,98,9,35
12,40,87,57,68,78,28,72,89,32,19,20,93,4,72,62,88,14,21,42,64,60,98,16,55,35,37,15,32,46,51,11,52,3,34,87,47,28,58,35,60,77,22,18,48,94,80,1,74,68,43,37,94,6,19,14,42,22,29,40,68,46,51,87,49,51,73,96,79,30,98,38,73,19,23,87,12,69,88,52,2,31,89,96,3,74,9,45,96,39,86,29,85,2,15,0,20,54,96,99,84,93,3,23,78,26,9,90,61,64,41,64,61,96,59,64,35,69,9,97,74,61,26,58,29,7,24,15
