12,43,81,76,87,75,96,40,72,37,100,78,51,21,41,32,54,96,70,26,16,87,51,86,78,36,55,39,45,33,84,57,76,64,100,29,39,95,69,77,98,34,20,48,56,62,80,76,23,15,68,39,68,18,91,46,55,45,51,100,78,34,22,20
98,88,49,2,82,84,80,79,85,66,93,6,27,72,82,16,87,49,21,55,68,11,67,89,23,17,54,67,51,42,87,14,30,1,17,78,52,63,57,36,28,15,42,22,88,90,38,40,4,60,61,38,37,27,26,60,10,46,94,61,89,80,76,85
48,59,62,100,21,85,1,49,0,43,71,88,99,76,94,2,35,55,41,38,48,33,65,59,80,58,86,34,3,61,18,51,86,80,16,6,31,17,22,31,26,93,85,24,34,78,94,35,99,0,74,47,100,38,5,79,96,91,79,99,18,97,16,3
43,99,77,74,16,99,4,8,57,55,100,92,32,93,26,31,59,66,44,58,3,49,3,65,5,82,30,90,79,46,60,88,44,36,61,26,0,31,1,57,86,0,14,84,59,7,81,17,73,24,41,43,39,44,74,11,26,3,0,71,15,26,58,26
62,18,52,62,15,53,86,0,19,100,84,78,6,31,61,46,55,2,55,61,46,28,72,72,32,38,8,47,65,66,39,26,50,58,55,65,77,6,31,97,5,15,40,79,46,1,91,67,3,45,27,49,73,99,88,71,3,96,18,68,28,23,94,44
81,14,9,58,87,40,54,93,21,94,37,33,61,94,67,64,38,94,80,77,59,67,48,62,28,32,29,22,55,89,67,36,70,42,60,56,82,80,14,70,39,17,69,0,10,35,64,14,29,9,92,54,42,5,82,37,37,10,59,92,65,92,94,34
33,19,57,82,99,71,51,38,55,86,4,65,21,34,46,16,44,3,70,86,8,51,89,45,27,48,2,92,39,63,93,73,82,49,20,47,86,37,51,40,22,55,72,43,89,84,59,99,87,95,51,95,11,39,5,38,87,74,97,93,2,55,31,51
70,51,98,55,88,48,62,76,69,100,19,23,83,44,22,35,5,39,96,16,78,67,21,31,40,17,90,9,38,87,60,7,37,57,28,91,71,90,32,5,55,17,28,3,62,16,38,33,55,100,15,100,66,36,97,73,19,86,82,57,72,41,64,75
64,93,31,34,48,63,39,70,81,33,73,8,50,78,41,71,77,56,36,9,59,32,82,44,84,63,68,55,70,31,96,33,90,26,33,4,56,38,74,36,71,12,10,87,90,51,24,33,73,60,8,98,59,90,42,42,18,9,64,88,6,59,87,63
52,19,33,74,23,73,9,60,85,86,47,41,36,37,40,75,97,48,39,55,3,47,98,21,22,27,75,95,86,27,57,3,12,56,77,35,28,52,95,80,37,7,87,39,44,26,81,41,74,19,62,43,66,25,64,54,52,4,48,4,31,72,7,43
27,51,44,22,2,38,1,6,46,88,45,56,80,25,63,19,10,25,62,42,50,92,96,69,96,10,73,26,82,80,35,75,97,79,97,100,83,64,5,28,17,16,51,63,8,13,82,85,4,43,27,55,34,89,90,96,99,62,88,46,7,22,21,4
67,84,70,50,14,41,44,98,57,95,61,31,8,42,16,12,52,9,33,52,64,22,14,29,50,1,75,58,91,62,28,57,12,64,6,26,4,51,23,27,11,50,59,19,59,41,99,10,16,98,28,80,87,42,8,36,10,84,60,0,11,54,57,23
17,30,15,21,81,5,15,92,55,40,78,13,81,76,90,97,39,18,76,25,26,51,62,36,0,88,36,11,42,60,1,59,90,16,47,70,21,62,27,43,1,71,22,48,12,12,44,52,97,86,77,89,36,38,25,36,93,27,14,34,87,15,93,76
98,39,11,86,67,5,28,68,76,16,15,89,28,25,40,91,11,16,80,13,21,4,16,13,98,30,13,85,11,5,26,8,11,4,60,78,9,54,12,85,71,27,39,65,19,79,56,30,62,35,9,49,5,25,28,2,21,41,53,32,12,80,7,90
84,33,34,93,88,46,43,58,39,83,22,58,27,44,54,55,79,64,3,84,55,31,53,77,38,5,75,51,85,82,6,34,15,40,26,69,86,36,93,92,18,81,49,11,25,70,67,3,100,36,54,54,68,6,97,72,11,72,89,97,19,96,30,0
35,23,69,88,59,27,79,43,8,94,20,33,63,87,36,62,23,56,83,57,62,79,28,74,16,84,36,36,79,32,2,80,55,38,67,80,65,45,89,73,39,9,72,68,96,8,30,85,30,79,41,93,57,36,66,40,19,68,42,64,100,44,43,21
48,10,0,13,21,56,52,26,65,24,95,26,99,91,11,28,35,18,20,58,20,52,98,5,19,39,69,86,84,79,6,98,55,73,10,76,28,29,69,59,53,63,86,17,19,63,45,54,47,32,11,68,50,9,39,70,14,8,21,64,53,27,62,7
66,72,83,95,0,51,53,19,80,4,36,65,33,82,18,47,80,97,81,29,5,19,65,86,94,86,50,46,79,11,53,45,49,2,5,16,19,24,35,100,29,38,64,28,86,49,75,65,45,55,94,16,75,25,1,68,77,17,81,56,28,33,67,44
35,72,60,21,96,61,20,91,99,50,19,84,65,60,48,76,15,8,92,56,100,60,90,76,77,70,98,72,70,64,15,71,35,75,92,98,1,78,88,0,95,73,84,59,33,99,35,48,73,93,70,72,52,59,13,96,29,11,67,99,75,48,35,77
89,27,74,90,4,27,90,99,0,40,58,100,4,59,13,77,51,83,14,70,41,27,65,36,4,98,34,46,45,70,22,33,63,62,89,67,55,79,32,55,85,56,20,89,14,33,31,65,15,45,34,57,38,65,93,43,62,94,89,6,29,77,5,58
4,95,24,59,39,56,81,90,11,0,78,92,34,75,57,15,19,57,72,23,22,31,32,50,91,87,23,86,29,28,43,33,89,33,93,94,56,73,83,33,73,26,25,73,0,48,89,19,71,26,9,93,23,7,9,13,95,32,65,23,26,74,57,15
7,49,75,63,21,58,96,60,84,87,33,85,34,21,70,5,13,79,64,37,87,73,16,47,4,82,36,98,55,93,12,62,7,87,91,95,10,53,55,95,39,54,79,74,41,14,45,54,60,8,91,12,48,7,59,52,55,95,15,9,54,27,38,27
81,28,22,91,81,43,51,87,63,96,60,3,10,4,23,70,79,14,48,26,88,6,45,42,67,60,17,87,54,55,14,34,50,36,91,97,45,42,83,7,3,42,10,13,12,33,49,92,13,63,84,67,35,28,8,2,89,93,55,42,47,69,42,63
71,32,60,15,40,42,22,10,51,99,90,63,99,5,20,78,68,4,45,3,99,19,72,87,11,26,95,25,62,2,88,32,1,47,14,41,56,36,17,6,1,7,35,66,12,56,43,80,26,88,83,91,74,20,44,85,47,38,9,8,41,64,6,42
10,20,49,66,23,67,38,24,74,74,56,52,96,99,31,88,53,81,78,26,0,21,77,13,26,53,88,67,16,95,75,93,81,90,25,3,22,63,94,62,2,49,13,98,14,45,85,67,92,29,59,92,50,35,5,76,88,59,8,70,19,49,63,0
39,54,70,61,16,30,23,86,45,2,83,59,13,34,92,4,63,50,97,12,86,68,55,39,93,63,9,12,12,38,12,17,92,48,78,74,78,67,59,23,36,42,82,49,42,74,54,4,23,16,83,75,50,3,14,42,67,90,54,45,27,32,62,18
81,5,92,58,39,17,81,75,25,29,90,67,2,43,37,92,59,19,67,8,23,47,17,56,36,71,0,63,70,28,47,50,100,4,74,38,21,55,79,46,50,69,12,18,78,49,9,37,35,42,11,24,55,95,80,91,66,46,19,1,40,66,51,39
71,24,44,92,45,22,4,95,57,16,12,35,32,89,38,33,30,15,57,86,10,2,42,42,14,62,43,54,94,60,59,64,84,2,22,96,92,93,90,14,75,69,49,6,57,53,5,53,35,62,4,11,30,47,53,44,75,62,64,68,21,23,99,71
25,20,32,83,12,89,98,53,57,12,60,80,32,31,32,67,94,37,78,90,50,97,34,24,58,98,92,45,87,90,82,12,76,14,61,54,2,58,7,25,37,33,4,69,64,2,35,23,5,12,13,55,75,13,45,99,77,37,9,64,93,91,42,35
71,2,89,39,27,62,64,64,95,34,32,25,37,67,48,42,45,27,64,86,40,8,84,17,45,93,47,4,49,89,39,87,57,94,25,84,56,56,47,16,90,45,41,26,78,90,35,22,16,99,7,57,6,57,40,18,15,87,22,65,41,27,51,98
20,42,48,42,98,95,59,88,6,100,80,84,89,14,73,72,12,80,95,19,3,0,3,18,53,25,49,94,18,100,91,4,8,38,47,5,100,5,59,5,71,39,89,26,53,61,98,32,7,58,51,77,58,54,95,10,45,44,3,29,9,60,33,17
65,80,90,30,51,48,1,22,87,90,48,6,17,11,38,91,69,55,33,26,75,27,2,19,37,72,48,13,31,47,97,62,27,52,92,78,0,93,66,53,49,13,25,32,91,63,89,59,17,21,51,58,14,53,77,18,91,91,31,22,38,94,50,31
