53,18,71,47,41,46,41,98,49,71,95,49,13,73,17,5,28,61,27,12,30,14,75,93,94,35,35,63,43,86,78,62,3,15,8,11,61,16,8,76,87,70,24,66,42,8,72,37,35,65,49,32,46,23,24,5,24,25,68,67,10,12,28,81,27,3,92,54,19,66,29,72,35,19,4,44,94,42,81,29,6,96,27,18,85,51,24,8,43,58,76,53,36,70,100,63,73,57,16,58,23,11,30,24,31,34,34,91,76,14,86,48,76,12,33,60,30,23,69,73,47,10,92,84,80,58,46,19
14,29,77,3,40,73,95,37,73,28,28,14,9,80,29,85,93,62,45,89,51,80,61,98,90,18,81,69,76,94,88,91,22,31,60,62,70,54,66,9,83,60,23,58,39,18,42,98,46,53,86,97,32,12,95,21,31,41,57,6,34,44,63,22,41,23,51,78,77,16,87,25,42,9,83,81,28,92,79,40,10,64,37,43,43,98,30,74,38,87,80,39,98,43,27,38,32,78,82,75,60,68,0,1,44,49,83,38,6,27,78,17,57,14,60,100,11,90,73,16,43,19,55,40,28,82,44,60
26,26,0,86,94,0,54,37,16,36,41,22,29,19,39,86,33,99,52,11,55,91,27,98,9,48,3,3,96,47,29,88,73,30,74,33,97,94,36,12,96,78,35,24,97,74,76,96,39,27,73,94,18,100,57,94,13,60,98,76,73,26,63,12,22,2,45,19,96,47,31,91,91,32,81,53,6,57,15,11,84,88,71,68,54,27,62,67,53,59,42,25,51,72,3,40,74,14,59,36,62,56,26,18,89,7,72,61,30,87,72,13,74,8,48,27,35,9,61,54,34,69,45,51,40,49,91,81
63,15,16,91,38,42,9,93,15,81,19,45,33,57,25,73,65,73,67,100,48,94,19,48,62,64,99,69,79,56,49,42,37,65,32,41,73,41,33,89,88,52,100,87,8,91,60,73,29,93,38,77,86,23,24,47,54,90,15,32,11,64,74,48,95,73,90,68,80,89,22,34,7,21,20,82,79,46,21,7,38,25,85,23,49,75,37,2,30,18,34,41,49,75,90,43,47,45,10,26,100,32,26,6,20,47,89,99,93,9,5,98,34,56,87,49,98,23,51,27,42,52,35,91,26,91,33,39
35,10,31,34,8,58,7,95,4,96,93,63,71,65,26,71,87,13,20,50,36,71,44,44,22,79,0,14,69,34,53,70,10,85,70,18,8,77,80,79,38,72,41,75,2,34,46,56,47,66,5,49,2,49,60,92,94,60,5,28,60,25,98,70,76,34,55,84,10,34,62,15,72,69,90,41,2,35,97,15,67,68,31,70,84,91,61,43,50,32,72,10,57,69,46,32,2,67,82,80,67,9,61,39,79,50,46,47,52,8,29,18,76,60,54,25,16,14,69,66,13,40,42,70,75,55,69,44
21,16,23,89,26,50,94,4,100,39,17,17,47,46,2,89,5,56,81,21,37,49,54,50,55,62,86,29,16,20,73,4,37,62,59,63,11,52,33,78,57,50,61,70,97,63,58,68,86,38,56,89,53,9,4,7,37,90,37,54,10,76,24,47,38,83,76,15,0,8,93,57,58,54,26,54,83,50,89,68,55,44,22,7,19,26,82,56,16,85,76,93,60,100,5,64,48,81,80,48,89,38,71,46,92,97,67,41,13,55,8,68,65,98,41,84,23,22,39,5,73,15,98,33,81,69,63,29
49,42,43,3,81,14,16,38,77,83,79,90,3,54,23,68,17,31,17,40,53,56,46,93,37,9,92,18,79,54,13,94,63,22,98,9,36,13,47,80,62,93,69,31,12,59,65,29,90,82,35,8,3,81,0,41,57,92,25,1,46,4,61,75,26,58,84,29,37,97,8,65,89,43,96,67,1,60,96,57,7,31,66,11,78,32,18,0,24,9,68,36,13,29,10,5,53,94,34,57,56,8,21,45,52,84,78,19,43,40,77,51,37,8,28,81,40,46,82,64,55,15,66,34,44,42,39,64
1,74,20,58,48,7,69,100,91,46,86,34,86,62,51,22,36,45,3,76,91,51,6,45,66,72,79,77,81,84,40,82,23,26,39,72,33,7,71,24,54,22,24,5,50,41,95,86,86,98,62,76,14,34,87,80,72,31,22,52,14,62,34,4,54,73,76,88,47,12,78,67,35,1,72,85,8,66,37,94,29,99,35,9,99,88,56,70,18,78,22,99,6,22,2,60,61,44,13,7,57,91,74,92,58,12,42,66,44,79,25,74,43,60,49,41,47,4,78,31,83,100,97,55,88,99,14,48
43,95,22,66,85,96,23,9,74,65,41,18,10,67,58,53,93,6,61,40,11,38,37,60,3,33,14,91,99,95,4,7,89,26,73,40,89,96,49,62,26,56,46,36,22,3,56,82,77,16,21,88,20,24,13,23,58,94,80,56,88,50,63,43,77,1,83,31,97,98,93,22,53,39,59,42,8,81,23,85,97,10,38,16,34,51,5,92,44,51,13,99,0,42,41,43,43,23,74,39,87,33,28,39,38,53,81,46,33,3,31,96,80,35,78,14,87,83,72,97,100,86,95,66,27,35,76,37
24,49,42,10,48,70,50,86,89,97,99,21,67,96,16,46,30,94,60,16,42,99,80,7,84,74,74,77,76,49,13,66,64,22,77,12,92,93,64,47,55,28,68,21,23,51,34,20,10,60,2,19,58,82,26,7,22,66,85,98,14,64,63,79,86,5,57,44,98,87,57,19,82,24,40,4,41,40,24,52,0,27,37,24,75,63,32,97,29,16,94,9,46,23,54,99,28,77,8,93,30,65,11,11,55,17,82,97,58,73,14,24,66,17,48,40,80,80,37,75,62,97,85,75,19,38,39,14
82,13,73,11,78,84,22,99,67,3,61,91,76,41,81,41,58,29,82,38,75,85,79,3,81,63,44,67,68,83,81,49,96,19,60,39,2,82,37,35,51,65,26,27,5,73,34,64,1,82,68,43,66,46,12,13,76,56,80,43,4,26,58,100,45,17,4,13,65,7,48,82,72,40,75,78,13,9,7,81,91,75,90,23,20,1,36,96,57,15,4,61,7,62,26,52,45,97,31,76,4,79,58,42,86,32,19,65,7,93,45,99,67,35,21,88,2,23,49,60,38,54,87,11,82,80,63,27
76,94,2,46,38,26,89,90,25,74,54,32,67,66,97,33,67,84,87,69,6,36,95,10,56,48,21,37,27,84,64,69,43,33,15,48,25,3,37,50,43,92,83,9,57,45,9,90,29,96,58,35,98,53,12,19,0,33,57,94,84,87,62,26,86,77,40,11,46,78,61,90,35,9,65,58,55,74,47,50,36,4,51,100,23,63,19,90,97,42,83,80,28,11,72,14,54,12,25,0,56,52,56,91,28,20,48,49,61,61,99,63,31,15,62,55,79,47,10,75,89,60,20,84,71,58,64,24
36,55,91,92,6,46,48,0,67,62,49,94,22,13,56,54,29,84,75,74,31,85,14,86,44,34,35,81,58,99,5,95,53,96,86,60,42,0,26,75,62,76,34,51,55,90,4,50,73,45,23,70,29,37,22,40,37,57,20,96,56,92,90,8,88,41,34,96,41,61,36,70,2,70,20,57,25,91,74,98,35,97,34,30,0,56,36,37,79,23,99,34,14,54,43,68,96,43,29,2,3,31,38,5,0,58,29,25,14,2,90,15,99,90,12,65,45,48,2,90,37,67,24,52,21,33,86,83
76,15,85,80,46,23,51,13,47,80,4,62,82,94,43,47,49,55,11,60,70,80,50,6,13,74,24,34,6,10,16,48,92,67,94,3,90,45,16,3,91,21,31,73,81,74,86,30,96,63,90,65,9,39,37,22,79,62,22,51,72,38,100,63,71,59,32,61,3,49,30,95,36,61,33,83,0,85,79,62,47,35,26,22,40,64,10,19,92,32,36,63,36,1,92,7,61,23,34,64,38,64,24,40,91,57,23,57,7,1,19,21,36,11,43,43,41,54,62,32,86,64,61,89,66,52,96,26
42,29,56,80,59,81,20,15,3,9,72,11,10,57,32,13,69,41,56,9,95,84,8,47,47,69,35,12,21,97,4,29,92,61,8,50,41,95,65,10,3,36,21,81,94,19,60,28,61,82,3,55,65,11,68,78,81,69,57,68,65,61,97,56,88,71,72,28,32,36,5,35,39,26,82,99,12,41,26,73,22,96,94,53,7,28,98,54,97,54,88,28,81,50,84,69,20,56,63,18,58,68,54,97,61,1,61,73,43,53,11,31,49,71,51,56,99,14,76,96,34,63,90,14,12,73,49,99
95,79,17,19,46,37,15,73,38,43,11,47,96,22,45,44,60,96,100,58,9,41,19,43,3,8,23,82,48,39,81,8,17,98,27,29,0,9,2,38,52,80,86,47,2,30,92,62,92,57,86,67,99,5,76,68,80,65,50,27,3,30,36,20,94,63,50,94,72,18,31,23,98,83,37,66,79,28,94,70,51,80,2,15,51,78,84,30,43,33,24,46,29,60,33,89,89,49,82,61,67,79,50,30,28,87,97,6,81,56,43,99,1,45,13,52,23,63,49,66,62,73,78,91,32,77,79,20
25,26,47,58,72,64,89,100,16,51,5,98,73,48,62,75,94,75,26,83,4,75,14,66,13,92,23,45,35,68,32,60,95,45,18,32,8,73,31,25,90,2,89,28,51,16,2,10,91,96,59,61,36,73,27,50,30,50,61,65,17,93,25,78,4,9,9,79,48,6,70,3,9,58,31,26,74,0,2,31,96,61,92,31,33,85,47,29,34,8,95,18,67,86,62,71,61,38,16,75,44,86,78,19,10,75,45,50,41,13,81,36,74,39,34,73,90,81,2,24,55,97,8,22,48,36,59,8
74,75,83,85,61,26,3,71,67,15,20,8,28,68,10,69,73,44,41,62,92,43,52,46,5,60,68,19,97,27,27,36,68,76,20,28,68,24,65,1,5,86,9,33,19,19,1,92,30,43,53,21,52,5,33,24,31,1,43,94,95,37,30,62,79,16,57,13,40,21,14,11,73,23,45,92,8,12,83,38,55,36,25,74,7,59,64,38,26,73,32,87,76,28,14,21,44,37,34,51,59,48,62,31,37,73,23,11,86,72,16,6,7,41,80,81,66,9,19,58,83,17,10,24,45,25,45,55
62,79,5,87,93,34,85,96,6,74,7,92,45,23,99,19,30,44,100,63,54,85,20,2,1,31,26,12,22,38,68,84,83,39,37,76,73,21,37,80,95,44,37,39,33,35,24,64,80,24,26,100,8,12,1,77,43,94,89,31,98,22,82,81,62,18,22,0,39,59,46,100,70,84,4,2,85,29,66,30,53,58,29,27,71,97,3,80,91,59,78,54,81,59,34,8,77,56,76,82,82,21,47,51,71,51,53,56,80,86,86,99,9,82,26,46,78,96,93,34,54,70,89,1,28,22,76,71
45,51,52,93,39,65,43,9,15,62,31,62,13,84,60,23,65,52,69,8,14,61,43,34,30,98,1,58,19,78,95,30,28,46,22,67,10,31,43,93,94,74,54,6,23,80,29,54,99,65,63,79,25,5,79,22,2,81,46,88,58,41,85,52,53,6,86,30,38,28,22,98,68,42,3,58,88,100,11,52,64,74,97,55,45,76,43,47,56,90,1,13,30,86,31,83,58,16,79,62,44,0,59,79,8,29,36,63,95,47,14,24,21,78,79,66,53,89,80,8,78,47,88,74,99,18,56,56
1,35,85,11,1,9,90,77,38,92,39,99,5,19,22,93,97,68,24,15,56,3,23,33,16,77,6,14,62,28,37,63,29,21,74,98,30,30,74,35,21,79,33,26,98,56,18,61,23,9,76,45,12,66,78,96,42,50,9,70,44,46,32,74,33,73,37,30,2,77,65,90,55,64,83,18,86,67,79,75,76,21,19,55,87,97,50,95,12,25,65,57,38,63,97,71,35,100,67,3,76,31,94,30,62,76,14,47,8,94,22,85,14,41,39,67,4,55,61,83,80,92,5,17,55,68,55,56
67,21,60,42,19,53,38,81,95,53,27,69,12,15,53,93,23,58,59,94,12,19,76,59,78,82,76,32,49,30,88,83,18,13,24,37,66,29,17,26,82,10,62,94,26,14,86,15,39,10,8,17,96,50,76,73,98,18,4,13,14,59,96,32,72,86,69,4,14,52,97,62,63,58,55,55,39,6,36,44,16,10,61,79,60,3,51,58,88,22,37,68,47,32,67,18,84,1,89,99,54,52,26,83,9,82,3,14,54,39,58,37,49,86,15,75,89,32,99,42,54,35,9,0,33,76,86,17
78,40,82,98,92,7,80,68,55,49,82,76,88,6,12,2,92,94,77,46,25,76,88,46,77,63,12,10,5,64,94,49,4,75,46,96,48,92,63,3,40,11,45,27,17,57,96,8,16,72,20,7,13,74,19,91,36,32,67,41,96,60,90,66,0,1,62,48,93,91,17,32,1,62,25,18,85,20,93,0,59,79,75,38,52,94,95,89,92,61,96,54,87,52,19,87,19,47,35,12,38,18,10,5,81,36,91,31,22,83,99,47,62,73,52,80,32,46,34,24,7,30,44,94,48,63,47,67
77,48,45,14,66,56,86,12,58,76,44,80,25,42,94,53,81,45,32,12,57,67,2,64,63,46,24,10,76,71,43,52,85,89,32,50,44,84,29,1,60,73,47,85,81,6,37,61,17,35,73,75,1,42,4,64,54,28,40,96,65,84,13,15,72,45,66,82,96,61,49,55,33,62,5,13,69,42,40,52,77,79,26,45,20,31,8,75,25,49,70,57,99,50,72,70,61,3,17,56,64,66,10,63,94,15,76,62,23,82,14,67,61,6,11,81,37,86,21,29,34,58,86,99,7,23,68,68
27,51,24,91,83,0,54,77,83,96,4,5,44,85,72,4,92,49,51,95,35,39,23,35,97,75,34,70,99,68,3,25,19,94,82,1,95,1,78,43,64,49,48,7,33,87,11,24,35,62,86,70,0,8,72,63,50,5,99,48,73,2,73,58,62,20,60,56,22,3,65,86,18,13,93,52,100,70,42,0,31,27,71,99,2,8,27,52,13,26,100,52,28,38,10,90,58,36,12,80,5,77,31,24,56,23,76,21,93,84,22,91,11,59,55,80,67,82,31,80,7,97,31,1,0,7,58,58
43,36,4,49,79,35,73,35,59,14,22,17,98,44,7,75,2,62,54,35,10,51,14,17,47,12,86,13,86,43,72,29,79,76,78,23,77,16,58,1,30,81,19,94,91,93,69,60,21,22,95,31,74,76,48,87,88,33,67,39,42,38,68,87,80,11,10,56,94,34,58,23,81,43,84,72,35,52,31,56,74,25,87,13,0,1,67,54,0,33,94,43,37,27,29,83,39,5,4,32,40,62,22,20,71,5,58,6,23,89,28,63,81,82,43,47,49,9,68,49,8,27,58,11,54,54,94,59
59,98,58,99,26,46,86,97,17,43,69,40,99,64,2,79,11,45,92,60,20,59,75,95,52,100,5,6,53,65,31,78,63,55,77,55,0,28,17,17,71,53,23,35,16,26,80,94,37,72,53,58,97,94,18,49,93,91,55,45,55,52,23,84,7,66,4,74,60,22,58,30,75,81,32,57,73,11,16,10,83,35,34,80,28,18,28,21,8,49,32,30,67,21,13,74,53,18,14,12,6,72,9,47,18,41,3,92,52,86,68,35,20,68,81,48,52,8,35,61,23,34,91,90,55,70,30,75
88,44,87,60,82,96,6,66,2,76,57,55,61,91,56,81,24,36,29,77,10,30,3,33,64,60,89,86,29,85,60,84,95,46,43,76,8,50,42,77,25,65,31,87,22,87,33,12,89,28,55,99,59,58,98,22,17,87,74,47,37,33,97,32,46,39,74,20,89,15,97,81,47,28,67,35,81,66,47,70,95,2,34,53,26,32,41,10,85,15,23,21,14,19,19,60,58,94,80,13,75,77,94,88,71,26,22,17,92,36,53,86,4,88,4,30,86,12,6,36,27,29,23,41,48,43,68,6
36,13,19,77,56,12,65,26,38,87,10,96,89,63,48,93,16,52,90,1,64,96,37,57,25,27,65,73,36,32,45,38,45,64,14,68,42,79,94,46,32,70,42,20,33,90,80,49,7,35,17,72,30,20,95,21,47,59,61,83,91,5,20,2,36,35,70,78,80,29,91,78,100,99,65,99,54,44,13,61,79,30,99,75,51,94,97,98,52,57,81,9,28,67,78,64,68,13,8,48,8,99,25,74,63,90,38,16,100,52,43,44,82,42,19,32,1,82,30,19,38,77,95,32,43,72,97,78
51,4,25,26,69,16,100,31,6,38,13,72,90,56,16,71,64,35,3,65,16,100,85,20,76,79,52,85,17,14,62,34,18,53,60,53,70,60,50,42,64,63,80,53,86,96,90,49,97,59,14,79,58,65,99,100,9,17,51,26,31,79,61,16,32,20,35,68,46,86,76,9,14,55,28,100,51,18,15,13,77,29,93,1,60,57,67,69,74,17,62,72,97,89,88,95,75,89,28,21,74,3,97,55,24,25,54,41,9,35,55,86,64,47,53,90,70,20,25,44,37,87,15,100,75,69,60,49
57,54,36,98,57,33,52,48,58,72,89,67,7,9,18,37,22,72,94,93,58,18,36,61,4,17,27,45,52,87,60,75,41,97,38,64,29,90,78,53,28,33,19,1,42,3,4,65,41,98,23,99,15,25,60,86,42,87,30,60,39,57,34,46,53,73,10,48,28,54,0,22,87,86,23,29,89,28,60,30,92,83,28,7,7,54,59,15,40,56,41,46,12,41,92,65,80,68,79,75,22,79,97,8,64,87,37,18,81,63,48,72,11,43,79,18,97,38,100,3,94,40,49,72,48,40,2,27
8,81,1,30,59,65,38,89,51,42,6,31,71,55,2,83,64,48,67,60,52,67,63,11,73,11,83,20,18,85,14,26,31,15,22,90,80,60,78,97,68,50,27,5,71,97,88,34,10,20,95,28,87,23,39,26,1,88,12,19,38,93,45,69,8,67,24,54,93,68,17,27,17,44,99,89,6,52,89,83,72,83,10,25,73,49,51,74,2,29,59,40,22,70,75,97,2,99,16,61,66,33,54,50,44,52,38,16,3,26,100,76,76,9,0,14,25,17,88,27,46,12,34,34,82,75,97,84
74,13,44,5,12,99,55,56,50,59,73,20,52,38,96,27,47,96,7,38,79,61,32,91,73,32,25,54,6,21,3,46,0,47,18,13,11,73,69,28,99,7,48,50,11,43,43,59,4,50,63,49,10,95,39,83,26,64,2,100,52,5,45,52,18,29,65,97,2,0,24,67,74,72,16,86,81,59,10,51,75,73,100,85,34,38,33,26,69,35,25,20,6,37,38,24,66,3,20,34,70,10,0,43,48,83,95,95,7,71,45,82,10,10,66,44,15,99,70,50,100,96,70,5,99,74,97,64
77,83,65,12,94,65,56,41,48,16,36,55,88,47,3,98,58,69,41,39,34,77,89,100,38,24,5,36,98,1,67,41,50,31,53,43,62,75,85,9,92,20,31,79,67,0,42,91,69,83,96,69,25,50,69,64,74,40,66,38,7,32,79,57,63,98,0,25,73,51,0,64,71,98,8,3,98,50,61,33,99,56,68,90,6,2,53,46,42,19,84,49,51,28,73,81,93,73,5,65,90,72,95,60,36,69,29,33,85,56,32,49,12,0,38,85,2,92,97,11,77,47,26,94,75,99,74,67
37,45,98,26,17,58,52,19,26,48,52,10,3,51,59,82,17,98,66,86,55,29,97,31,76,90,91,50,88,65,84,92,9,47,84,93,5,2,11,31,50,30,8,19,81,33,1,64,97,33,49,51,62,46,48,37,35,39,54,89,70,3,46,45,50,30,4,55,99,82,53,48,11,27,67,58,60,34,21,23,68,71,74,29,83,89,33,84,94,87,72,63,90,18,74,5,14,78,27,12,60,46,26,37,73,59,62,99,94,83,21,27,19,62,22,68,16,55,51,9,7,23,38,97,7,11,2,21
90,96,100,15,41,25,52,13,84,13,78,43,63,100,70,82,27,93,16,43,13,67,18,21,90,22,84,63,33,52,84,89,47,49,70,88,74,22,67,24,1,45,33,64,10,70,12,37,28,28,46,41,95,30,62,51,52,12,13,51,64,64,6,11,12,76,65,53,64,32,77,66,77,76,29,53,45,7,56,73,35,1,81,97,98,8,47,15,20,26,32,85,90,38,62,2,81,26,55,44,24,98,9,67,39,5,19,85,79,75,23,81,42,3,77,5,12,90,20,32,15,53,83,5,57,10,74,37
3,95,48,27,58,23,95,97,28,80,81,74,55,71,54,63,74,30,69,86,19,55,85,0,7,67,72,31,78,45,68,81,5,15,74,63,39,68,60,33,14,6,73,69,77,26,98,17,56,66,2,41,21,53,8,95,20,80,25,64,92,60,10,97,41,84,60,46,18,86,80,32,92,18,67,35,45,30,52,67,63,20,75,50,40,83,44,26,62,36,90,53,96,66,16,36,15,76,83,100,61,28,98,18,46,64,19,57,61,37,24,23,24,99,73,64,81,83,90,8,18,45,28,80,10,44,83,25
86,65,25,12,59,22,30,71,53,16,28,80,53,52,2,77,16,75,40,97,23,96,4,42,40,32,21,50,42,3,42,27,34,33,39,59,55,36,30,74,52,24,53,71,42,21,48,58,62,54,54,86,50,24,27,90,23,14,6,65,85,48,59,85,81,98,44,1,33,40,42,51,64,95,22,72,83,70,29,44,90,49,29,5,39,56,96,62,37,68,94,21,15,18,72,62,15,15,63,15,21,4,66,51,66,88,22,48,23,17,92,13,66,88,18,5,43,80,33,46,47,93,33,62,10,5,23,26
87,53,41,8,23,73,25,89,61,48,2,84,31,61,97,98,48,82,2,57,61,1,3,8,95,2,36,4,7,26,97,95,79,37,69,1,10,60,57,37,7,25,20,5,86,84,2,100,65,71,23,92,72,26,100,32,28,2,37,2,28,33,63,6,37,31,74,13,91,97,50,65,22,36,70,74,86,38,74,50,8,63,8,46,89,74,79,83,76,82,51,3,81,13,76,17,10,16,30,68,12,46,99,0,49,34,75,34,72,14,51,46,77,59,58,31,32,2,80,8,84,31,78,65,10,20,48,88
36,45,55,14,57,19,15,5,53,90,40,91,70,91,2,46,49,26,43,81,29,22,55,79,19,100,9,97,19,24,84,55,69,4,69,25,23,84,98,42,39,37,99,8,94,0,20,8,93,29,89,21,18,10,67,37,9,42,100,28,66,49,49,34,53,84,26,42,34,23,84,73,26,48,48,19,14,34,27,7,64,82,95,82,58,61,85,33,3,85,27,35,33,76,36,53,60,62,95,94,51,45,32,43,93,80,28,7,14,21,81,44,69,75,25,94,2,9,26,72,94,54,6,94,96,42,46,21
70,6,14,87,51,13,96,10,59,23,84,39,10,64,83,80,38,7,39,40,17,65,78,77,18,85,70,81,93,82,1,63,89,83,15,39,96,11,15,54,0,99,60,11,28,42,57,33,16,96,39,33,60,17,76,45,1,46,25,94,27,93,22,15,75,38,21,70,15,2,91,15,68,16,93,96,58,49,28,40,44,68,39,71,51,15,82,18,61,73,11,54,65,0,36,40,4,23,76,19,25,66,0,59,82,94,55,6,42,49,46,53,83,52,90,33,67,37,51,94,9,29,47,40,96,49,80,100
72,56,85,64,88,51,22,36,44,43,8,53,59,20,72,41,72,61,41,4,98,58,98,73,87,11,12,48,60,93,13,99,14,64,28,68,15,16,70,59,60,78,78,18,65,49,25,2,76,66,7,39,24,4,11,77,15,24,92,42,83,4,40,63,69,34,97,84,50,67,8,9,10,87,94,41,1,19,44,78,51,51,16,41,21,95,18,37,18,76,45,67,80,51,29,14,85,25,98,34,58,73,44,69,59,3,9,26,22,19,3,74,70,87,81,92,81,99,95,65,40,39,31,20,90,26,34,74
51,99,74,76,71,84,44,96,88,19,21,9,39,92,49,75,78,30,32,24,95,26,89,35,31,86,21,20,11,21,60,28,19,34,3,56,84,13,51,71,33,39,47,38,30,62,12,74,58,11,64,19,37,18,20,69,3,41,55,14,62,82,42,48,82,12,70,65,25,21,36,24,26,49,62,22,10,41,96,69,52,25,88,55,43,7,90,46,14,45,26,42,26,34,90,74,46,26,38,38,47,40,62,39,89,91,61,100,98,56,34,15,47,88,70,90,95,60,1,8,71,94,16,63,27,73,36,40
99,40,78,11,81,5,50,35,96,10,0,59,32,34,74,79,21,44,34,82,70,35,56,40,28,73,69,21,45,4,61,43,44,4,54,91,77,3,26,38,80,93,98,11,27,71,90,14,81,23,97,16,24,18,22,52,91,91,39,1,61,67,44,5,71,64,62,13,33,54,52,12,47,49,23,40,86,79,54,67,1,16,49,92,35,72,9,92,62,49,94,23,15,37,95,52,68,22,66,0,77,17,13,90,32,2,29,17,82,49,50,83,66,100,41,67,71,50,58,99,99,51,88,13,55,48,32,22
